,galactic year,galaxy_cod,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
368,992016.0,172,0.5743384648141049,0.6819167825521811,0.14428735521552674,0.3366054307969245,0.4585301213113484,0.24229359046601573,0.6045971867669347,0.4448415111489279,0.5020239323116291,0.833597067312635,0.7315420522085954,0.6522857222751117,0.06811622550546304,0.6498237019095693,0.17837156664271214,0.19220475379475457,0.1031770519769104,0.12320516989264108,0.1169667072235443,0.5875275063444807,0.6811337319553271,0.07704922633297295,0.7715049243372007,0.4664152691336687,0.052889506207895565,0.357721068588402,0.4530138254644438,0.34080951903404255,0.2047733354746828,0.13198696759331607,0.6211131080447228,0.5437180940642744,0.2279144946902063,0.1415913235863363,0.14373336784084678,0.1132789077218681,0.35455748871669535,0.255273257319117,0.2384907988587892,0.36807056748369327,0.1845970680313198,0.1185150202593026,0.03052023781978308,0.03208467396318149,0.2213410191043068,0.18523697142518739,0.1558487671108974,0.4753508779453339,0.5366466760535893,0.3637922762607033,0.3406620459939145,0.10931922039572317,0.43768668409670575,0.12133602853324299,0.22736990895637854,0.6891575668474603,0.22171704737508402,0.5103309336207957,0.49472868200217524,0.5547137657185948,0.14164968680082285,0.4799537355753083,0.16903268431732954,0.546185526109711,0.1220075286946175,-0.0673008134235964,0.01042907003846949,0.1777394020313347,0.7176825043832764,0.21207657096355703,0.27237109620278943,0.12642990229679896,0.6443237986411807,0.6827453250771762,0.16270815890408427,0.9233765195394334,0.6986749098526798
603,993012.0,172,0.6340369791497649,0.6994817356001831,0.007824424575059465,0.17321676669709224,0.46068687419270016,0.2614836742792086,0.6276044743324625,0.4293032088187445,0.5032390778396634,0.8207754920887042,0.7053932276898698,0.6383482875377862,0.07341811755375538,0.637328501766736,0.17458842239915207,0.18277110618686546,0.101883719163534,0.12901307858177136,0.12346627712580982,0.591181824897955,0.699617984528074,0.08494529454947974,0.6890895411338427,0.4563474437882604,0.061431356222079625,0.40031485862376015,0.44668273290957483,0.34196174784668987,0.22548092522291507,0.16802202109996767,0.6306528041690225,0.5525666960362549,0.24060025650944983,0.12612722486839656,0.14342654152535061,0.10681846309892551,0.3454847960967715,0.212909435672902,0.24462334637088423,0.3519458859871154,0.18422112335559526,0.10928913986469224,0.03287453880549318,0.03218764547249986,0.2032643432911585,0.1823921365458203,0.15612851674275477,0.47625804316006004,0.5457592830752342,0.3627766500902556,0.35987035662929134,0.12203631267736903,0.389497463177257,0.12313915736007064,0.22309426772774676,0.7107735040530869,0.21983132255221816,0.5161285200493491,0.4786506862433215,0.5483266856541036,0.15232334626883254,0.4993906764026681,0.176996661345302,0.5593812583917283,0.11765212480452147,-0.034732183547742324,0.023823329683477112,0.1883957275055039,0.710040886022897,0.2397996053485194,0.2815307694275795,0.13943960195370408,0.6411438531555462,0.6759725241430856,0.1645525164084364,0.9225735497627987,0.6953445551708451
729,994009.0,172,0.6565014281657628,0.6808135901992522,0.11268826569384896,0.4122189108163642,0.46284451616975164,0.2683665323146833,0.5750687027624439,0.49161179428294766,0.5104426220807454,0.8207098677103212,0.7054735077917712,0.6243972365065549,0.07300530718343534,0.6433975699520856,0.18068100732426218,0.2013427904068916,0.1175143810226098,0.11396068606566745,0.11308078070259442,0.6072836192536473,0.6907488870657816,0.09138856172489795,0.7617542984436962,0.4607438784308324,0.04909454929515933,0.3418894422502834,0.4623064669771759,0.3334414740850846,0.20520786917562517,0.13427663759525466,0.6193053314669905,0.5417245265866739,0.20693792295753077,0.14145698615688096,0.1588823791128906,0.10103432986285465,0.3757905535365893,0.2238879672416747,0.24222070606205826,0.340349996246907,0.1892398014435578,0.12183031213744133,0.032810409367926674,0.03490203976114303,0.21224475446815383,0.18240569636702123,0.15613550868762702,0.48279244820253187,0.5446060173617648,0.383789509156955,0.35244933212226215,0.10862205139051517,0.42189005533070834,0.12346604152904095,0.22133622751591586,0.6957089120910247,0.22380449281103432,0.5082571973585721,0.4959657695167703,0.5296120247293219,0.1443019455170555,0.4868109472350284,0.15957708176998242,0.5500162760013192,0.12353372286918962,-0.025497424268927205,0.059009806272548815,0.18835679459655436,0.7038610891013342,0.25278007254953394,0.310578729654047,0.16962795005600384,0.6423585845789797,0.6759990771179295,0.16454213422781194,0.9233335739482066,0.6953538597138191
1076,995006.0,172,0.6836109070789376,0.7516549008573599,0.24383798011878122,0.43198674027463685,0.4860092212346969,0.3011330578593423,0.5551514411472509,0.5068258939155292,0.5244605701097429,0.8441016459365092,0.7596358598549446,0.6404451385827499,0.10349184787869366,0.7364633360717858,0.18575664376874007,0.2352912319733049,0.1941977162301617,0.07128796656209457,0.1016334113111127,0.6955389987766994,0.5985646642686911,0.10484243142297124,0.9123173935223041,0.5402113549885929,0.08141667365665574,0.24833845034382876,0.4211612063283101,0.20343825975141222,0.06060924144490529,0.02795974377664003,0.4446177200193809,0.4999095713297115,0.09911011459151953,0.12653935381729675,0.1776745369225313,0.13705682905979433,0.4040296899792227,0.3198107924380476,0.2695773910495611,0.42957431309194993,0.17488695453093855,0.09921223294845932,0.05432013282302482,0.03311472339371351,0.29300079774685667,0.14413668386328587,0.14976982210106343,0.4572183103669252,0.5529570777125286,0.3898054654074692,0.34343656890547947,0.05043151278794304,0.5010447994175926,0.14330099781913844,0.19974496129499844,0.7331931500259623,0.25267190137672135,0.5125237261781195,0.5132224098073916,0.5894983181135671,0.1345595108685008,0.4738639987552178,0.13674107288339776,0.5316638349229186,0.13965180314924597,-0.03449065362587689,0.0626265108720574,0.31601363427953894,0.7205111606406902,0.28891508350224626,0.3381491345711396,0.21648387886587273,0.6327980750964621,0.7055099970683132,0.16270553745427818,0.9183693965367644,0.7328150823034819
1105,996004.0,172,0.7111211081016467,0.6185545590495781,0.13893873914999066,0.3773793702716312,0.4262513445178328,0.3036185895061436,0.5582042540569689,0.5208427347663918,0.5199478493490757,0.7864736909747284,0.6984702219920486,0.5964817215295941,0.08650306849656175,0.6530787068559212,0.18167036346786314,0.19489316406315627,0.12613263278930464,0.1045919137873288,0.12184265077578937,0.6140014301160139,0.7118684866642003,0.08999553672479532,0.7519100601238549,0.46347209201093564,0.05703571434647392,0.35806724823510283,0.479027644027993,0.30754171762947724,0.1974466153020782,0.15892912171136597,0.6324353197008659,0.5489748845803456,0.2138820601542255,0.13311711582782793,0.16608271972230515,0.10748945460069237,0.3984867860847263,0.20913235465374047,0.2485362946788653,0.31614544917063014,0.18926675100649093,0.1272850753802226,0.041161360438235484,0.038534145542731046,0.20934053037409228,0.18403664819580112,0.15519788242946578,0.48443305045165186,0.5509930116457844,0.4016845347378233,0.3640769570013802,0.11276820576827629,0.3878389336319934,0.12612613649663484,0.21433787209852095,0.7132420908695227,0.23568016015540727,0.5013501882896261,0.514876723138801,0.5084783110754074,0.1422220309822178,0.4886447294477083,0.14282679252414265,0.5448333340053221,0.13305322081816962,0.0017514218333936071,0.10424770333498401,0.19617688278147632,0.6922931104604881,0.2918410519055712,0.35085009122820665,0.22453059611790138,0.6344675221573346,0.6714102376547781,0.16685849060349034,0.9241749848420959,0.6933393051416761
1375,997002.0,172,0.7070204761013938,0.717900030553184,0.14278844166714721,0.39631803874147253,0.5032065324629993,0.3157911621730243,0.56073419346123,0.5312749719730991,0.5270654863628117,0.7868302373143097,0.6993695611976795,0.5825161485507291,0.08197994111920348,0.6483710173964644,0.17926592384373463,0.20556289373979084,0.13159805056664098,0.10989329409291493,0.11160561535040492,0.6355361074593793,0.6904617602634003,0.09709380285274216,0.7446682436979088,0.4555643889845884,0.052609634497506,0.3339076038243334,0.48771962851565664,0.3213989131081423,0.19867335048883672,0.1473619539511244,0.6036146307537198,0.5386635864713922,0.18739506594276456,0.14400137613039787,0.17550049079839525,0.10724518078433887,0.4131616315252735,0.22002501699077914,0.24190643517505728,0.3094395863729922,0.1899111316770996,0.1265047672670283,0.036924525891731896,0.039381919962432566,0.2247888267142275,0.18405121903582564,0.15514680397370892,0.4975770281580161,0.5544417478499186,0.41799907287014193,0.3644453974281303,0.10824187369102123,0.3982409783452123,0.13051214898730046,0.21113308822559462,0.6992760853443407,0.22253693111696315,0.5045372672526489,0.5076500004296909,0.5010884484671685,0.14038333005898446,0.49625758023237143,0.1448226758531872,0.5479484242390922,0.1274236191278999,0.032742014475349634,0.13552414042286998,0.19624170888040296,0.6801250350858616,0.3093976816579307,0.3705640186019785,0.2362416220470891,0.6360302744225361,0.6713921942782028,0.16687791219009546,0.9231768774180935,0.6933458390130016
1482,998001.0,172,0.7251151576222059,0.7012082916950669,0.16599516471747666,0.4963598956555141,0.4988977588652103,0.3290401642254075,0.5405371416664607,0.5606156948986456,0.5325408109015415,0.7868900704258535,0.69956846051341,0.5685368537353597,0.08446776815026436,0.6488668307108417,0.1809901105335705,0.21343215749287736,0.14141477650660228,0.10219494349106517,0.10785373878877869,0.6463182124036457,0.690115726491892,0.10193456166580095,0.7668927573288915,0.45499529152201257,0.048285356071188,0.31251884100945326,0.49872333576717853,0.316699304711789,0.19251604363087593,0.1374724234284761,0.6033362611550448,0.5353436824018725,0.17247793372988607,0.14902639481979607,0.18339662638049603,0.10350204508776129,0.4299267049178983,0.21439801578515905,0.24232228796416844,0.2961568627537918,0.19254204662925856,0.13191698392463236,0.0379804293229693,0.04119950633767422,0.2244668592893002,0.18405187364034695,0.1551264100275308,0.502538487520475,0.5563875885476159,0.43175353344933143,0.36605116367416013,0.10359136424861459,0.40376284281495955,0.13139073784712862,0.20823740688290515,0.6995047938433361,0.22502377415578145,0.5026368846384636,0.5145470913703307,0.486466858744782,0.13823443011742736,0.4949293119526832,0.13570662662404942,0.5453548014984305,0.13031096611158965,0.049239638756702675,0.16355832841861329,0.1962983371633585,0.6728536918314649,0.32654782910870495,0.39301145095960166,0.2615421511000875,0.6345713684389915,0.6713627205871917,0.16689414093788152,0.9233596266110649,0.6933382739285705
1666,999000.0,172,0.6676067512996965,0.6597424462179274,0.14288545216915272,0.35696751592554427,0.5065742481561425,0.357359152897061,0.5830695067977629,0.5252667173807115,0.5391171219772382,0.7866435463650628,0.6991193797437899,0.554557422478549,0.09333596052550241,0.6533881519722192,0.17367405359406884,0.19897341023071444,0.13820721125479274,0.1090924328755718,0.11710300788141315,0.6465939163052141,0.6946155336731619,0.09127070907294987,0.7295652997302735,0.45120306151247025,0.06040232342453411,0.3509359210124725,0.514895367212703,0.31527140276328236,0.1994862754034179,0.16727293411420874,0.6192204459293587,0.5431654936962717,0.19556780867118562,0.14290314378965308,0.17583479697724336,0.12015917331718828,0.43480280438124375,0.2174942133082478,0.24278920840109164,0.2869424346084468,0.18837097396094393,0.1301644854058579,0.0415625397091115,0.04225312338928133,0.227890939762029,0.18403535224293874,0.15511916160462172,0.5072479154290317,0.5599858373794779,0.4398616676083549,0.37415213928705526,0.11057574568965456,0.37410188893381857,0.13487464324321663,0.203239584027175,0.7172880386334848,0.2250853450230339,0.5078180301430331,0.5181446113687809,0.4813340260206793,0.13726444490161133,0.5050507424733937,0.13429743216435153,0.5440806607988503,0.132232283511188,0.06881115445567687,0.18555447558603078,0.19641823240057096,0.6627414906985987,0.3448249857749808,0.4101117108412069,0.28477427374773256,0.6265058604917848,0.6712799805065419,0.16692740814415102,0.9229402735569145,0.6933025711132115
1815,1000000.0,172,0.7545977059281648,0.704911989361305,0.05393490800230692,0.48698095755926324,0.4359409598059282,0.37549055920223395,0.5872040909601056,0.5243829198443706,0.546620303125156,0.8013624400391451,0.6762054528790667,0.5411854168896034,0.127147756233173,0.5661158865101433,0.16944644469401623,0.24159495478756837,0.22976430557687325,0.04664823156152288,0.08490127786795466,0.6901182521207623,0.681102933692497,0.14154138801635188,0.7995845154735416,0.420464047727422,0.052151404556363426,0.281244725274216,0.5057386941291591,0.3016734891494564,0.20335238056918992,0.10836612306372004,0.6393568536248565,0.550718123802311,0.21003650254986841,0.122425198925168,0.1545541448908474,0.08178654425417152,0.396057486192677,0.02837121597539722,0.30460523397403144,0.24811849375367168,0.21555880826010904,0.12869127233920177,0.042536775150735374,0.03730209368878151,0.15779731552505183,0.1816561459139338,0.15296966706308798,0.4937139196353151,0.5767936160050495,0.4374966085799416,0.3846170972750458,0.060734196926947946,0.42390021255768645,0.09782151300822922,0.18958451722094904,0.794525342269121,0.25244841574344823,0.5603141671783537,0.4662683382697563,0.4470756004228449,0.17065435828724299,0.5108109049717671,0.12510645677724258,0.5983354605234793,0.11791460340494626,0.10186387226853987,0.19378586865005246,0.2126758556106153,0.6711064455345213,0.39003064435356904,0.431124197623145,0.31168219523031837,0.6224335832843364,0.6610017369463934,0.17068078836759273,0.9137578226691015,0.6892266441846423
2052,1001000.0,172,0.6653570429131329,0.7266193310819996,0.14983895926058569,0.5340273091754446,0.4175107750831498,0.3934748301886799,0.5785913698959504,0.5528524911480606,0.5484229018706293,0.8013402298866417,0.6765018616810058,0.5265702990950416,0.09998128944091178,0.650363089471077,0.17173633151016165,0.22014756949524392,0.16543194820756213,0.09440980928479137,0.10823872411912017,0.6701621875627577,0.6764557263396687,0.1005434036879298,0.78553939948603,0.44600811043301736,0.0541215868540359,0.3098666023009924,0.5459219140450067,0.31333426558825206,0.1887875051950909,0.12562731085184087,0.6180373077382955,0.5367009978650558,0.1596981193707645,0.1545002279345442,0.1816123690688043,0.11649306166610707,0.4595945289948453,0.1984095120517253,0.2438810336313052,0.25788595217879795,0.18992770159032335,0.1367302941020001,0.04366407965822372,0.04499225302532284,0.22214801353830227,0.1816680518833613,0.15295978361498547,0.5211769611017285,0.5638894015346381,0.4651718902646369,0.38302606411551654,0.09750313517784892,0.4011079211324038,0.13764658140011465,0.19509383102839406,0.7371986747908563,0.2286460499043661,0.5163385110295724,0.5251255330537121,0.45341920925774293,0.13514070222248892,0.5131100015297001,0.12117801937438166,0.5407739415362115,0.13571707196329463,0.10747548175326216,0.23993915079061168,0.21265562236274965,0.6422633621470091,0.3763942979678454,0.4506837754077786,0.3325981425788882,0.617964002054538,0.6610205899006201,0.17067945614326993,0.9222763632437656,0.6892381271841604
2207,1002001.0,172,0.7242585771508283,0.6169184985569266,0.13061173043881538,0.39464725869944844,0.45865771053848464,0.408394081670437,0.5679289069494702,0.5646742258364696,0.5532852468184393,0.8013724379942226,0.6767463215505403,0.5125639625669489,0.10778908329084125,0.6549345442556521,0.172972352660133,0.20160259600920444,0.15687617760855765,0.09670153248923663,0.12017215714018492,0.6670394424294424,0.709957086014125,0.0980091988301579,0.7233372542795635,0.44686128187172214,0.06407658328248811,0.35199641425923156,0.5418116956583763,0.29654064542875336,0.19559420774217728,0.18047448543098277,0.6335144412593756,0.5468856015269233,0.18659584479035196,0.1394211904014946,0.18749204611147263,0.11991182372774789,0.4667963067487726,0.1862269935219274,0.24895365031834393,0.24755758680889528,0.19059501777919463,0.13648361678704202,0.048925729457768075,0.046819350210539845,0.21863105301727037,0.1816754805652195,0.1529496248269762,0.5170713418698156,0.5699326308273043,0.46961727321073177,0.3916899719771383,0.11125377412430237,0.3444389286235072,0.1389574566649452,0.19262055193542071,0.7421968090736479,0.23452080892276017,0.5066810677104473,0.5317599867345202,0.4464531065379047,0.13702419499096158,0.5145888758821888,0.11565876618720594,0.542339152317553,0.13978649587782888,0.12254041481752509,0.25766651859011347,0.21265156135341207,0.6407454554563596,0.4022684584539249,0.4688150436960683,0.35797478986799547,0.6166786878722728,0.6610286250654958,0.17068049943768546,0.9231028570639356,0.6892447420356594
2497,1003002.0,172,0.7530085566969159,0.7322025203983131,0.1374786731844475,0.41382287627963293,0.4941102094359381,0.41971883682321476,0.5603141957189754,0.5845298153518641,0.5590028904956936,0.8248481462191006,0.7309239738958533,0.4985568139712271,0.10451095084892792,0.6513057690340807,0.17238685557900735,0.21350006039585492,0.1647822044418037,0.098321608936081,0.11100639890787278,0.6871373000294865,0.6928886837783748,0.107047198433456,0.7217887174414095,0.44116511114344137,0.06002623546774366,0.3278787295828114,0.5478142167366977,0.3034294400931481,0.19352017006714828,0.1663717380852674,0.6047938163920596,0.5377722703700869,0.15879032034514395,0.14755809599356196,0.1979713863674295,0.11749180349688082,0.48031070223797023,0.18998246598329604,0.244744307753886,0.23945692295691678,0.19128725364830845,0.13573244902703152,0.046265950430021796,0.04782799456119302,0.22973471352048458,0.18404374823473682,0.13185635618176,0.527556274637762,0.573745113527639,0.4838721546686138,0.39398479850173285,0.1067178941221012,0.35382318583306294,0.14276185467165514,0.1893483073539386,0.7326775508077219,0.22558578664582996,0.5079098184333037,0.5268001064956449,0.43852047561006113,0.13608803797986874,0.5212142314690169,0.11569270691758948,0.5452760054864147,0.13574952603158996,0.15091922523142287,0.28669410082618185,0.3072804313956306,0.629915489359071,0.4209199770096177,0.4881073157295077,0.37200473232023157,0.6178686010736194,0.6898066491135796,0.17071658534516745,0.9223704120672327,0.6910325558422269
